,city,latitude,longitude,date,temperature_max,temperature_min,precipitation_sum,precipitation_probability_max,wind_speed_max,wind_gusts_max,weather_code,lat,lng,country,iso2,admin_name,capital,population,population_proper,weather_risk_score
307,Fès,34.0433,-5.0033,2026-09-20,38.9,23.5,0.0,5,17.2,41.0,2,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,30
308,Guelmim,28.9833,-10.0667,2026-09-14,38.5,26.8,0.3,41,21.8,40.0,51,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,40
309,Guelmim,28.9833,-10.0667,2026-09-15,37.7,24.8,0.0,4,21.7,36.7,0,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,30
310,Guelmim,28.9833,-10.0667,2026-09-16,37.4,21.1,0.0,0,33.4,54.7,0,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,35
311,Guelmim,28.9833,-10.0667,2026-09-17,24.8,18.6,0.0,0,26.2,44.3,3,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,5
312,Guelmim,28.9833,-10.0667,2026-09-18,27.3,18.7,0.0,0,22.4,40.3,3,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,20
313,Guelmim,28.9833,-10.0667,2026-09-19,30.7,18.9,0.0,2,23.7,43.2,3,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,20
314,Guelmim,28.9833,-10.0667,2026-09-20,36.7,20.7,0.0,2,20.9,37.1,0,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,30
315,Guercif,34.23,-3.36,2026-09-14,32.2,19.5,0.0,0,24.4,45.7,1,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
316,Guercif,34.23,-3.36,2026-09-15,33.3,18.8,0.0,0,23.0,42.1,3,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
317,Guercif,34.23,-3.36,2026-09-16,34.3,18.5,0.0,3,25.6,47.5,2,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
318,Guercif,34.23,-3.36,2026-09-17,31.2,20.4,0.0,10,26.5,48.6,3,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
319,Guercif,34.23,-3.36,2026-09-18,30.2,18.2,0.0,15,27.8,52.6,3,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
320,Guercif,34.23,-3.36,2026-09-19,32.0,19.7,0.0,10,27.0,45.7,3,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
321,Guercif,34.23,-3.36,2026-09-20,33.0,20.5,0.0,10,26.5,46.8,2,34.23,-3.36,Morocco,MA,Oriental,,80703,80703,20
322,Imi-n-Tanout,31.177,-8.8504,2026-09-14,35.2,25.1,0.0,5,25.6,43.2,3,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,30
323,Imi-n-Tanout,31.177,-8.8504,2026-09-15,34.3,24.6,0.0,3,24.8,43.2,3,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,20
324,Imi-n-Tanout,31.177,-8.8504,2026-09-16,30.3,19.9,0.0,0,25.0,43.6,1,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,20
325,Imi-n-Tanout,31.177,-8.8504,2026-09-17,25.6,16.4,0.0,0,17.4,30.6,45,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,20
326,Imi-n-Tanout,31.177,-8.8504,2026-09-18,26.9,15.6,0.0,8,18.4,32.4,2,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,20
327,Imi-n-Tanout,31.177,-8.8504,2026-09-19,31.5,18.5,2.1,17,11.6,24.5,3,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,35
328,Imi-n-Tanout,31.177,-8.8504,2026-09-20,33.3,21.8,0.3,18,12.2,25.9,3,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,25
329,Imzouren,35.1464,-3.8506,2026-09-14,29.3,19.3,0.0,0,14.1,25.9,0,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
330,Imzouren,35.1464,-3.8506,2026-09-15,26.5,19.1,0.0,0,12.3,22.3,3,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
331,Imzouren,35.1464,-3.8506,2026-09-16,29.0,19.9,0.0,5,11.8,21.6,1,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
332,Imzouren,35.1464,-3.8506,2026-09-17,25.9,19.6,0.0,8,14.4,26.6,3,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
333,Imzouren,35.1464,-3.8506,2026-09-18,26.3,18.7,0.0,8,16.2,30.2,3,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
334,Imzouren,35.1464,-3.8506,2026-09-19,30.2,19.3,0.0,1,12.0,23.4,3,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
335,Imzouren,35.1464,-3.8506,2026-09-20,30.7,20.9,0.0,0,11.7,23.4,3,35.1464,-3.8506,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,34848,34848,20
336,Inezgane,30.3658,-9.5381,2026-09-14,38.4,25.5,0.0,3,12.0,35.3,3,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30
337,Inezgane,30.3658,-9.5381,2026-09-15,32.0,24.2,0.3,3,11.9,32.4,3,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,25
338,Inezgane,30.3658,-9.5381,2026-09-16,31.6,21.7,0.0,0,15.5,41.0,1,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,20
339,Inezgane,30.3658,-9.5381,2026-09-17,26.1,20.4,0.0,0,14.4,37.8,2,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,20
340,Inezgane,30.3658,-9.5381,2026-09-18,25.1,19.5,0.0,5,14.4,39.2,2,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,20
341,Inezgane,30.3658,-9.5381,2026-09-19,38.0,20.3,0.0,5,16.3,40.0,3,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30
342,Inezgane,30.3658,-9.5381,2026-09-20,40.4,25.5,0.0,0,16.9,38.5,1,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30
343,Jerada,34.31,-2.16,2026-09-14,30.9,18.2,0.0,0,16.6,33.1,1,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,20
344,Jerada,34.31,-2.16,2026-09-15,30.9,19.6,0.0,0,18.2,34.2,3,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,20
345,Jerada,34.31,-2.16,2026-09-16,28.9,19.0,0.0,3,22.9,43.2,1,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,20
346,Jerada,34.31,-2.16,2026-09-17,26.8,17.2,0.0,12,13.9,35.6,3,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,20
347,Jerada,34.31,-2.16,2026-09-18,27.1,14.9,0.0,28,18.7,49.3,3,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,25
348,Jerada,34.31,-2.16,2026-09-19,33.2,14.9,0.0,10,16.8,37.1,3,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,20
349,Jerada,34.31,-2.16,2026-09-20,32.4,17.3,0.0,10,17.1,33.8,3,34.31,-2.16,Morocco,MA,Oriental,,41014,41014,20
350,Kenitra,34.25,-6.5833,2026-09-14,35.0,22.7,0.0,0,11.9,29.9,0,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,30
351,Kenitra,34.25,-6.5833,2026-09-15,28.6,21.1,0.0,0,13.9,34.2,45,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,20
352,Kenitra,34.25,-6.5833,2026-09-16,26.5,20.7,0.0,0,16.5,40.0,2,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,20
353,Kenitra,34.25,-6.5833,2026-09-17,26.5,18.3,0.0,2,12.3,33.1,3,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,20
354,Kenitra,34.25,-6.5833,2026-09-18,28.2,17.2,0.0,3,15.5,38.9,45,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,20
355,Kenitra,34.25,-6.5833,2026-09-19,29.1,17.0,0.0,0,13.7,32.4,3,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,20
356,Kenitra,34.25,-6.5833,2026-09-20,33.7,19.9,0.0,0,16.1,36.0,0,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,20
357,Khénifra,32.93,-5.66,2026-09-14,37.0,19.8,0.0,3,15.6,51.5,3,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,30
358,Khénifra,32.93,-5.66,2026-09-15,34.9,19.7,0.0,3,20.9,38.5,3,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,20
359,Khénifra,32.93,-5.66,2026-09-16,31.6,16.3,0.0,0,19.2,34.9,2,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,20
360,Khénifra,32.93,-5.66,2026-09-17,30.4,16.1,0.0,13,18.5,33.5,3,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,20
361,Khénifra,32.93,-5.66,2026-09-18,32.7,14.7,0.0,20,20.9,40.0,3,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,25
362,Khénifra,32.93,-5.66,2026-09-19,33.8,19.9,0.0,12,13.2,27.7,3,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,20
363,Khénifra,32.93,-5.66,2026-09-20,36.2,20.3,0.0,13,10.2,23.0,2,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,30
364,Kouribga,32.88,-6.9,2026-09-14,37.5,22.1,0.0,5,27.2,52.9,2,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,30
365,Kouribga,32.88,-6.9,2026-09-15,34.8,21.3,0.0,0,25.2,48.6,2,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,20
366,Kouribga,32.88,-6.9,2026-09-16,31.6,17.9,0.0,0,21.6,41.4,0,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,20
367,Kouribga,32.88,-6.9,2026-09-17,28.3,13.7,0.0,0,18.4,35.6,45,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,20
368,Kouribga,32.88,-6.9,2026-09-18,29.9,14.3,0.0,13,17.4,35.6,2,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,20
369,Kouribga,32.88,-6.9,2026-09-19,33.4,17.4,0.3,8,12.0,32.0,3,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,25
370,Kouribga,32.88,-6.9,2026-09-20,35.8,19.1,0.0,8,22.3,43.9,1,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,30
371,Ksar El Kebir,35.0,-5.9,2026-09-14,39.0,24.4,0.0,0,17.1,32.8,0,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,30
372,Ksar El Kebir,35.0,-5.9,2026-09-15,35.4,20.8,0.0,0,22.7,46.1,0,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,30
373,Ksar El Kebir,35.0,-5.9,2026-09-16,29.9,20.7,0.0,0,15.9,31.0,2,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,20
374,Ksar El Kebir,35.0,-5.9,2026-09-17,27.5,19.9,0.0,0,11.2,21.2,3,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,20
375,Ksar El Kebir,35.0,-5.9,2026-09-18,30.9,16.4,0.0,3,18.1,34.6,45,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,20
376,Ksar El Kebir,35.0,-5.9,2026-09-19,36.5,18.4,0.0,3,18.7,35.6,2,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,30
377,Ksar El Kebir,35.0,-5.9,2026-09-20,39.6,21.8,0.0,3,14.0,31.7,0,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,30
378,Larache,35.1833,-6.15,2026-09-14,35.9,22.0,0.0,0,13.1,24.8,0,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,30
379,Larache,35.1833,-6.15,2026-09-15,29.8,19.5,0.0,0,25.3,48.6,0,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,20
380,Larache,35.1833,-6.15,2026-09-16,26.7,18.7,0.0,0,18.1,33.8,2,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,20
381,Larache,35.1833,-6.15,2026-09-17,26.1,18.9,0.0,0,14.4,27.4,45,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,20
382,Larache,35.1833,-6.15,2026-09-18,27.4,15.3,0.0,0,16.8,33.1,45,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,20
383,Larache,35.1833,-6.15,2026-09-19,30.6,18.5,0.0,3,14.8,28.1,2,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,20
384,Larache,35.1833,-6.15,2026-09-20,36.0,20.0,0.0,3,18.2,33.8,2,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,30
385,Laâyoune,27.15,-13.2,2026-09-14,41.1,25.7,0.2,12,31.1,57.2,51,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,40
386,Laâyoune,27.15,-13.2,2026-09-15,40.2,25.9,0.0,0,27.8,53.6,1,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,30
387,Laâyoune,27.15,-13.2,2026-09-16,36.0,22.0,0.0,0,28.8,55.4,0,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,30
388,Laâyoune,27.15,-13.2,2026-09-17,28.8,21.5,0.0,0,28.5,54.7,3,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,20
389,Laâyoune,27.15,-13.2,2026-09-18,28.0,19.0,0.0,6,26.1,51.8,2,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,20
390,Laâyoune,27.15,-13.2,2026-09-19,29.0,18.3,0.0,0,20.8,43.2,3,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,20
391,Laâyoune,27.15,-13.2,2026-09-20,32.4,18.6,0.0,0,22.1,47.2,0,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,20
392,Lqoliaa,30.2942,-9.4544,2026-09-14,40.4,25.1,0.0,5,20.3,42.8,3,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,30
393,Lqoliaa,30.2942,-9.4544,2026-09-15,35.8,24.9,0.3,5,19.1,40.3,3,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,35
394,Lqoliaa,30.2942,-9.4544,2026-09-16,30.9,21.4,0.0,0,24.3,49.3,1,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,20
395,Lqoliaa,30.2942,-9.4544,2026-09-17,27.2,20.5,0.0,2,18.4,39.6,2,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,20
396,Lqoliaa,30.2942,-9.4544,2026-09-18,27.3,19.5,0.0,6,19.4,41.8,3,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,20
397,Lqoliaa,30.2942,-9.4544,2026-09-19,33.8,19.8,0.0,5,16.2,34.9,3,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,20
398,Lqoliaa,30.2942,-9.4544,2026-09-20,38.5,23.8,0.0,0,21.6,45.4,1,30.2942,-9.4544,Morocco,MA,Souss-Massa,,107133,107133,30
399,Marrakech,31.6295,-7.9811,2026-09-14,39.8,23.2,0.0,5,10.9,31.7,3,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,30
400,Marrakech,31.6295,-7.9811,2026-09-15,38.4,24.4,0.0,5,14.8,38.9,3,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,30
401,Marrakech,31.6295,-7.9811,2026-09-16,34.6,20.3,0.0,0,13.3,35.6,0,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,20
402,Marrakech,31.6295,-7.9811,2026-09-17,30.3,18.3,0.0,0,8.8,26.3,1,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,15
403,Marrakech,31.6295,-7.9811,2026-09-18,31.7,18.2,0.0,15,7.9,25.2,1,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,15
404,Marrakech,31.6295,-7.9811,2026-09-19,35.7,19.6,0.3,17,12.9,23.0,3,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,35
405,Marrakech,31.6295,-7.9811,2026-09-20,37.9,20.3,0.0,18,11.3,23.0,2,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,30
406,Martil,35.61,-5.27,2026-09-14,25.6,22.2,0.0,0,19.1,41.4,2,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,20
407,Martil,35.61,-5.27,2026-09-15,26.1,21.3,0.0,0,11.3,27.0,2,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,20
408,Martil,35.61,-5.27,2026-09-16,32.0,19.3,0.0,0,16.6,41.0,1,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,20
409,Martil,35.61,-5.27,2026-09-17,25.4,19.5,0.0,3,16.1,36.7,3,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,20
410,Martil,35.61,-5.27,2026-09-18,24.9,18.6,0.0,13,18.1,38.9,3,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,5
411,Martil,35.61,-5.27,2026-09-19,25.7,21.7,0.0,18,23.1,40.0,3,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,20
412,Martil,35.61,-5.27,2026-09-20,25.5,22.6,0.0,5,22.0,39.6,3,35.61,-5.27,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,95896,95896,20
413,Mechraa Bel Ksiri,34.56,-5.95,2026-09-14,39.4,24.2,0.0,0,17.4,32.8,0,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,30
414,Mechraa Bel Ksiri,34.56,-5.95,2026-09-15,34.6,20.6,0.0,0,19.5,37.1,0,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,20
415,Mechraa Bel Ksiri,34.56,-5.95,2026-09-16,29.6,19.8,0.0,0,18.6,34.2,2,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,20
416,Mechraa Bel Ksiri,34.56,-5.95,2026-09-17,27.7,19.0,0.0,0,12.4,23.8,3,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,20
417,Mechraa Bel Ksiri,34.56,-5.95,2026-09-18,31.8,16.2,0.0,3,15.4,34.6,45,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,20
418,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,36.2,18.7,0.0,0,19.6,36.4,3,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,30
419,Mechraa Bel Ksiri,34.56,-5.95,2026-09-20,40.6,20.9,0.0,0,15.3,34.9,1,34.56,-5.95,Morocco,MA,Rabat-Salé-Kénitra,,32615,32615,30
420,Mediouna,33.4556,-7.5208,2026-09-14,38.5,23.9,0.0,0,19.0,33.8,2,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,30
421,Mediouna,33.4556,-7.5208,2026-09-15,32.6,20.3,0.0,0,19.0,33.8,45,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,20
422,Mediouna,33.4556,-7.5208,2026-09-16,27.8,19.2,0.0,0,19.8,35.3,45,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,20
423,Mediouna,33.4556,-7.5208,2026-09-17,27.1,18.2,0.0,2,15.0,28.4,3,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,20
424,Mediouna,33.4556,-7.5208,2026-09-18,27.8,16.2,0.0,3,20.2,37.4,45,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,20
425,Mediouna,33.4556,-7.5208,2026-09-19,27.6,18.4,0.0,5,13.1,34.9,45,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,20
426,Mediouna,33.4556,-7.5208,2026-09-20,30.7,20.1,0.0,5,13.3,35.3,45,33.4556,-7.5208,Morocco,MA,Casablanca-Settat,,34510,34510,20
427,Mehdya,34.2557,-6.6745,2026-09-14,33.3,22.5,0.0,0,10.0,24.5,0,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,40
428,Mehdya,34.2557,-6.6745,2026-09-15,27.4,21.1,0.0,0,13.5,30.2,45,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,20
429,Mehdya,34.2557,-6.6745,2026-09-16,26.2,20.8,0.0,0,17.3,37.4,2,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,20
430,Mehdya,34.2557,-6.6745,2026-09-17,26.2,18.5,0.0,2,12.7,29.9,3,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,20
431,Mehdya,34.2557,-6.6745,2026-09-18,27.4,17.5,0.0,3,16.6,36.4,45,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,20
432,Mehdya,34.2557,-6.6745,2026-09-19,29.1,17.1,0.0,0,13.7,32.4,3,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,20
433,Mehdya,34.2557,-6.6745,2026-09-20,33.7,19.9,0.0,0,16.1,36.0,0,34.2557,-6.6745,Morocco,MA,Rabat-Salé-Kénitra,,58558,58558,20
434,Meknès,33.8833,-5.55,2026-09-14,37.3,23.1,0.0,0,16.1,39.6,3,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,30
435,Meknès,33.8833,-5.55,2026-09-15,34.2,21.3,0.0,0,16.1,40.7,3,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,20
436,Meknès,33.8833,-5.55,2026-09-16,30.3,18.9,0.0,0,16.8,42.1,1,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,20
437,Meknès,33.8833,-5.55,2026-09-17,26.3,17.4,0.0,3,12.8,33.8,3,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,20
438,Meknès,33.8833,-5.55,2026-09-18,30.2,15.6,0.0,5,11.9,31.3,2,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,20
439,Meknès,33.8833,-5.55,2026-09-19,34.9,19.0,0.6,5,7.8,28.1,80,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,20
440,Meknès,33.8833,-5.55,2026-09-20,37.3,22.0,0.0,5,15.5,36.4,2,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,30
441,Midalt,32.68,-4.74,2026-09-14,30.5,17.0,0.0,18,29.2,51.1,3,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,20
442,Midalt,32.68,-4.74,2026-09-15,30.1,17.0,0.1,5,20.3,36.0,3,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,25
443,Midalt,32.68,-4.74,2026-09-16,26.9,17.2,0.0,0,25.3,46.1,2,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,20
444,Midalt,32.68,-4.74,2026-09-17,28.2,14.5,0.0,33,27.3,48.6,3,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,25
445,Midalt,32.68,-4.74,2026-09-18,26.9,13.4,0.0,25,19.6,35.6,3,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,25
446,Midalt,32.68,-4.74,2026-09-19,28.9,14.8,0.0,12,21.6,33.8,45,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,20
447,Midalt,32.68,-4.74,2026-09-20,30.4,13.7,0.0,5,15.8,26.3,3,32.68,-4.74,Morocco,MA,Drâa-Tafilalet,,62648,62648,20
448,Missour,33.05,-3.9908,2026-09-14,36.4,19.7,0.0,18,23.8,44.6,3,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,30
449,Missour,33.05,-3.9908,2026-09-15,35.5,19.7,0.1,18,22.8,42.8,3,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,35
450,Missour,33.05,-3.9908,2026-09-16,31.3,17.9,0.0,0,14.3,22.7,2,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,20
451,Missour,33.05,-3.9908,2026-09-17,33.2,17.9,0.0,28,33.4,56.9,3,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,30
452,Missour,33.05,-3.9908,2026-09-18,29.9,15.9,0.0,38,28.6,45.4,3,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,25
453,Missour,33.05,-3.9908,2026-09-19,33.1,17.6,0.0,21,13.8,25.9,3,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,25
454,Missour,33.05,-3.9908,2026-09-20,34.5,18.8,0.0,5,19.5,29.2,2,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,20
455,Mohammedia,33.6833,-7.3833,2026-09-14,31.3,22.8,0.0,0,11.3,26.6,1,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,20
456,Mohammedia,33.6833,-7.3833,2026-09-15,26.8,21.1,0.0,0,14.3,33.1,45,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,20
457,Mohammedia,33.6833,-7.3833,2026-09-16,25.3,20.7,0.0,0,16.7,38.5,2,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,20
458,Mohammedia,33.6833,-7.3833,2026-09-17,25.3,19.5,0.0,0,14.2,33.5,3,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,20
459,Mohammedia,33.6833,-7.3833,2026-09-18,25.0,17.1,0.0,3,15.9,37.8,3,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,30
460,Mohammedia,33.6833,-7.3833,2026-09-19,30.0,18.8,0.0,3,17.5,32.8,45,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,20
461,Mohammedia,33.6833,-7.3833,2026-09-20,33.6,21.2,0.0,0,19.1,36.4,0,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,20
